source_dataset,source_file,source_atom,source_entry_id,source_kind,detail_url,atom_updated,published_date,contract_folder_id,contract_title,status_code,contract_type_code,buyer_name,buyer_dir3,buyer_nif,buyer_platform_id,cpv_codes_raw,cpv_code_list,is_cpv_71,estimated_overall_amount,total_amount,tax_exclusive_amount,procedure_code,result_code,award_date,received_tender_quantity,winning_party_name,winning_party_nif
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6135016,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=u%2FmYdiUmXRoSugstABGr5A%3D%3D,2020-10-15T10:14:44.047+02:00,,00000020M030,"Dirección de obra, dirección de ejecución y coordinación de seguridad y salud) de las obras de implantación de una zona de acceso restringido (Z.A.R) en el edificio sito en la calle Josefa Valcárcel nº 28 de Madrid,",RES,2,Subdirección General de Gestión Económica y Patrimonial,E03111703,S2816021F,,71000000,['71000000'],True,826446.0,10000.0,826446.0,9,8,2020-09-25,10,Restaura Capital Humano sl,B88214911
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448139,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=fpTXin2EiqOiEJrVRqloyA%3D%3D,2020-10-15T10:14:00.353+02:00,,2019/009359,"Mantenimiento integral de la sede de la Dirección Provincial de Educación, Cultura y Deportes de Toledo-1802TO19SER00236-CD",ADJ,2,"Secretaría General de la Consejería de Educación, Cultura y Deportes de la Junta de Comunidades de Castilla-La Mancha",A08014340,S1911001D,,"50730000, 71421000, 50720000, 50721000, 50700000, 50711000, 50750000","['50730000', '71421000', '50720000', '50721000', '50700000', '50711000', '50750000']",True,15854847.0,19184365.0,15854847.0,7,8,2020-10-14,10,"FERROVIAL SERVICIOS, S.A.U.",A80241789
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6069991,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=HtHT%2BukJqweXQV0WE7lYPw%3D%3D,2020-10-15T09:55:38.447+02:00,,181/2020,Servicio de ingeniería para la dirección de las obras y coordinación de seguridad y salud de la obra de instalación solar térmica para la producción de agua caliente sanitaria (ACS) y la mejora de la eficiencia energética en el Hospital Doctor Moliner.,RES,2,Subsecretaría de la Consellería de Sanidad y Salud Pública,,S4611001A,,"71317200, 71247000","['71317200', '71247000']",True,206072.0,2077894.0,1717267.0,9,8,2020-09-29,2,manuel héctor ortí del toro,24340307m
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6294000,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=dq0hG3ra8xp7h85%2Fpmmsfw%3D%3D,2020-10-15T09:51:30.306+02:00,,SU0012/20,"Suministro de material, instalación, montaje, desmontaje, puesta en marcha así como asistencia técnica y manejo equipos técnicos profesionales de imagen, sonido, iluminación, 
audiovisuales y auxiliares necesarios para la correcta ejecución de las actividades culturales programadas desde la Consejería de Cultura, Patrimonio Histórico y Difusión del Patrimonio 
Cultural del Cabildo de Fuerteventura",ADJ,1,Presidencia del Cabildo de Fuerteventura,L03350002,P3500003C,,"92370000, 71318100, 51313000, 32322000, 32342410","['92370000', '71318100', '51313000', '32322000', '32342410']",True,9995098.0,10694755.0,9995098.0,9,8,2020-10-14,1,AUDIOLUZ CANARIAS,B35294743
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6332266,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=e5m6PGWTWwGrz3GQd5r6SQ%3D%3D,2020-10-15T09:42:36.064+02:00,,12-0317,Contrato de servicios en materia de seguridad y salud durante la ejecución d las obras del proyecto constructivo que permita estabilizar el frente litoral de los TTMM  de La Llosa y Almenara (Castellón),EV,2,Dirección General de la Costa y el Mar,E04795206,S2817014J,,71311000,['71311000'],True,4108237.0,4970967.0,4108237.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5977057,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=aaAC5odQrU8SugstABGr5A%3D%3D,2020-10-15T09:38:43.465+02:00,,CNMY20/1B1A/12,"Servicio para la redacción de proyecto de instalación térmica y dirección de obra para mejora del sistema de climatización del Centro Integrado Público de Formación Profesional de Benicarló, que incluye condiciones de ejecución de carácter social",ADJ,2,Dirección General de Labora Servicio Valenciano de Empleo y Formación,A10025598,Q4601048D,,71240000,['71240000'],True,752972.0,911096.0,752972.0,9,8,2020-10-13,7,SILVINO SANZ COGOLLOS,20815846H
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448162,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=c%2Fhv4DjyGgaXQV0WE7lYPw%3D%3D,2020-10-15T09:37:28.640+02:00,,185/2020,"Servicio de redacción de proyecto básico y ejecución, dirección facultativa de las obras y resto de asistencia técnica del Centro Municipal Miguel de Unamuno de la ciudad de Palencia",PUB,2,Junta de Gobierno Local del Ayuntamiento de Palencia,L01341202,P3412000F,,71000000,['71000000'],True,5371901.0,65000.0,5371901.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5993553,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=q14tFyqjqcAuf4aBO%2BvQlQ%3D%3D,2020-10-15T09:36:25.615+02:00,,2033SE1FR003,"Asistencia técnica a la dirección, control y vigilancia de la ejecución y puesta en marcha de las obras, labores de coordinación de seguridad y salud y vigilancia ambiental de las obras incluidas en el proyecto para la transformación en regadío de 1.200 hectáreas en Monterrubio de la Serena (Badajoz).",RES,2,"Consejería de Agricultura, Desarrollo Rural, Población y Territorio",A11016321,S0611001I,,71311100,['71311100'],True,3112023.0,37655478.0,3112023.0,1,8,2020-09-14,13,Ambling Ingeniería y Servicios SL,B10406601
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5731989,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2FkOqplGtInUSugstABGr5A%3D%3D,2020-10-15T09:35:24.705+02:00,,29 VC-106/2020,"Servicio para la redacción del proyecto básico, ejecución y dirección de las obras para la construcción de una oficina de la seguridad social en Fuengirola (Málaga), el estudio de seguridad y salud de estas obras, el plan de tratamiento de residuos, el proyecto de instalaciones de las obras, y en su caso el proyecto de licencia de actividades de las obras de construcción del edificio",RES,2,INSS-Dirección Provincial de Málaga,EA0021236,Q2919002B,,71221000,['71221000'],True,22504566.0,27230525.0,22504566.0,1,8,2020-09-04,27,SOPORTES Y SISTEMAS DE ARQUITECTURA SL,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6086264,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=CtJQBg9DhoznSoTX3z%2F7wA%3D%3D,2020-10-15T09:25:08.958+02:00,,CMAYOR/2020/03Y05/31,Dirección de obra y coordinación de seguridad y salud de la ronda nord de la carretera CV-840 a Algueña (Alicante).,EV,2,"Conselleria de Política Territorial, Obras Públicas y Movilidad",,S4611001A,,71310000,['71310000'],True,211575.0,25600575.0,211575.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5377921,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=74UhjAKeRCDnSoTX3z%2F7wA%3D%3D,2020-10-15T09:24:22.599+02:00,,2020/34-GUA,"Contrato administrativo de «Servicios para los trabajos de dirección facultativa y coordinación de seguridad y salud de las
obras de nuevo comedor, almacén, reforma de baños y vestuarios, y accesibilidad en el C.E.I.P. El Castillo de Aspe» Incluido en el plan Edificant de la Generalitat Valenciana.",RES,2,Junta de Gobierno del Ayuntamiento de Aspe,L01030190,P0301900G,,"71247000, 71520000","['71247000', '71520000']",True,2740798.0,3316366.0,2740798.0,9,8,2020-04-09,5,COR ASOC S.L,B54477476
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/4509912,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gD%2FxnuB3T7eXQV0WE7lYPw%3D%3D,2020-10-15T09:23:48.285+02:00,,SE 74/20,Servicio de dirección facultativa de obras promovidas por el Excmo. Ayuntamiento de Marbella: Centro Polivalente Nueva Andalucía y Mejora Infraestructuras en Calle Postigos,ADJ,2,Junta de Gobierno del Ayuntamiento de Marbella,L01290691,P2906900B,,71200000,['71200000'],True,5818152.0,7039964.0,5818152.0,1,8,2020-10-02,8,OLUZ,B92468172
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5042560,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Rvm3B2DwL3ABPRBxZ4nJ%2Fg%3D%3D,2020-10-15T08:52:06.969+02:00,,1996/2019,"Redacción de los proyectos técnicos de obras e instalaciones y direcciones facultativas para las
intervenciones del Plan Edificant previstas en el CEIP AZORÍN LEAL de Monóvar.",RES,2,Alcaldía del Ayuntamiento de Monóvar,L01030895,P0308900J,,"71200000, 71000000, 71300000","['71200000', '71000000', '71300000']",True,7432633.0,8493486.0,7432633.0,9,8,2020-09-30,10,"Cor Asoc, SL",B54477476
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448187,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Ft3%2F1LyrMUGrz3GQd5r6SQ%3D%3D,2020-10-15T08:47:01.621+02:00,,536636D,"Servicios de redacción de memorias descriptivas y documentación para solicitudes de convocatorias de subvenciones a proyectos singulares de entidades locales que favorezcan el paso a una economía baja en carbono, en el marco del Programa Operativo Operativo Feder de crecimiento sostenible  2014-2020.",PUB,2,Presidencia de Diputación Provincial de Albacete,L02000002,P0200000H,,71314300,['71314300'],True,26900.0,32549.0,26900.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5722481,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=5qWmPuG8ZRSiEJrVRqloyA%3D%3D,2020-10-15T08:39:44.963+02:00,,CMAYOR/2019/01Y30/102,Redacción del proyecto de construcción de actuaciones de mejora de la movilidad en la estación de Faitanar de Metrovalencia en Quart de Poblet (Valencia).,EV,2,"Conselleria de Política Territorial, Obras Públicas y Movilidad",,S4611001A,,71310000,['71310000'],True,56200.0,68002.0,56200.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5767569,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=m4%2Bv6MPJHlqrz3GQd5r6SQ%3D%3D,2020-10-15T08:35:33.629+02:00,,CMAYOR/2019/01Y30/117,Servicio de redacción del estudio informativo de la plataforma reservada para transporte público entre València y Xirivella.,EV,2,"Conselleria de Política Territorial, Obras Públicas y Movilidad",,S4611001A,,71310000,['71310000'],True,135500.0,163955.0,135500.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6025656,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=UHvKhnVvBEYSugstABGr5A%3D%3D,2020-10-15T08:34:45.839+02:00,,CNMY20/DGJ/02,"Servicio para la dirección de obra, ejecución y coordinación de seguridad y salud de las obras correspondientes al proyecto básico y de ejecución de las obras de construcción del Centro de Mediación en la Ciudad de la Justicia de Valencia.",ADJ,2,"Subsecretaría - Conselleria de Justicia, Interior y Administración Pública",A10017557,S4611001A,,"71240000, 71317210","['71240000', '71317210']",True,1974698.0,1991154.0,1645582.0,9,8,2020-10-14,11,"RAIZDE3, S.L.",B98989874
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6069859,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=qQvVez1otAemq21uxhbaVQ%3D%3D,2020-10-15T08:15:51.882+02:00,,6262,Servicios de Coordinación de Seguridad y Salud de las obras de construcción de EMASA,RES,2,Consejero Delegado de la Empresa Municipal de Aguas de Málaga S.A.,,A29185519,,71317200,['71317200'],True,422000.0,127655.0,105500.0,1,8,2020-09-28,2,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL DE OBRA,SA (CEMOSA)",A29021334
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6433396,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=UncuOyoYN3wBPRBxZ4nJ%2Fg%3D%3D,2020-10-15T08:05:25.656+02:00,,2090420018300,Contrato Derivado 1/2020 AM 2090420005800 Para productos MTM,RES,2,"Sección de Asuntos Económicos de la Jefatura Sistemas de Información, Telecomunicaciones y Asistencia Técnica",EA0003083,S2830275J,,71354000,['71354000'],True,8099174.0,98000.0,8099174.0,7,8,2020-10-09,1,"Centro de Observación y Teledetección Espacial, S.A.U.",A47461066
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6324212,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jLZigtvli15vYnTkQN0%2FZA%3D%3D,2020-10-15T08:05:23.750+02:00,,582020011400,"Entrega documentación final e inicio certificacion del equipo poc-sm, tecnoespres7",RES,2,Dirección General del INTA M.P.,E00116401,Q2822003F,,71300000,['71300000'],True,520000.0,629200.0,520000.0,3,8,2020-09-09,1,TECNOBIT S.L.U,B82193210
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/4515733,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=iZgU8zEUCJ0BPRBxZ4nJ%2Fg%3D%3D,2020-10-15T08:05:22.368+02:00,,2020 00000004,Servicios para la realización del vuelo LIDAR que permita la obtención de información altimétrica en el ámbito de las Comunidades Autónomas de Andalucía (Noroeste y Centro) y las Ciudades Autónomas de Ceuta y Melilla (2 Lotes),RES,2,Centro Nacional de Información Geográfica,E00125901,Q2817024I,,71355100,['71355100'],True,86011743.0,104074209.0,86011743.0,1,8,2020-08-18,3,"SERVICIOS POLITÉCNICOS AÉREOS, S.A.",A78022381
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6448208,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=LmapKPrOKfUBPRBxZ4nJ%2Fg%3D%3D,2020-10-15T04:17:00.233+02:00,,DNA 192/2020,Inspección Técnica de Estanterías,PUB,2,Dirección Económico-Financiera de ENAIRE,EA0002581,Q2822001J,,71631000,['71631000'],True,19500.0,23595.0,19500.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6445215,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=aYGPoQ%2Bv8Vemq21uxhbaVQ%3D%3D,2020-10-14T22:05:08.140+02:00,,8244/2020 - C-2020/040,servicio de redacción del proyecto básico y de ejecución y dirección de las obras de “ramal de conexión entre ctra. a-392 con vial del zacatín” (vial intermedio),PUB,2,Junta de Gobierno Local del Ayuntamiento de Alcalá de Guadaíra,L01410042,P4100400C,,71310000,['71310000'],True,4016053.0,4859424.0,4016053.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/5584580,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=T0S1inX1n13nSoTX3z%2F7wA%3D%3D,2020-10-14T19:17:01.346+02:00,,2/2020,Estudio de modelo de viabilidad y modelo de negocio y económico y oportunidad.,ADJ,2,Dirección General de la Fundación para la Investigación del Hospital Universitario de la Fe,,G97067557,,71335000,['71335000'],True,28100.0,34001.0,28100.0,9,8,2020-10-14,1,SCIENCE&STRATEGY SL,B67524405
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6300627,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=aYgWrxmjCDCmq21uxhbaVQ%3D%3D,2020-10-14T17:43:25.570+02:00,,SER-20-221-SSGG,Auditoría y certificación energética en los centros umivale,ADJ,2,Gerencia UMIVALE Mutua Colaboradora con la Seguridad Social Nº 15,,G96236443,,71314000,['71314000'],True,53700.0,64977.0,53700.0,1,8,2020-10-14,1,FULTON SERVICIOS INTEGRALES SA,A97152094
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6302702,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=V%2BFQTpFkxqtvYnTkQN0%2FZA%3D%3D,2020-10-14T17:29:55.393+02:00,,54/2020,Servicio de prevención de riesgos laborales y vigilancia en la salud y coordinación de actividades empresariales para la Fundación Centro Cultural Internacional Oscar Niemeyer - Principado de Asturias,RES,2,Dirección General de la Fundación Centro Cultural Internacional Oscar Niemeyer-Principado de Asturias,A03022398,G74193053,,"71317200, 85000000, 71317210","['71317200', '85000000', '71317210']",True,1600.0,9680.0,8000.0,9,8,2020-09-21,3,Valora Prevención S.L.,B97673453
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6444826,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=1Pqt1j6ZWRABPRBxZ4nJ%2Fg%3D%3D,2020-10-14T16:55:33.819+02:00,,392/2020,Diseño y producción de los artes finales necesarios para la ejecución e impresión de los elementos necesarios y producción de piezas para la puesta en marcha del Centro de Naturaleza Vega del Tajuña en Ambite,PUB,1,Alcaldía del Ayuntamiento de Ambite,L01280112,P2801100E,,"71242000, 79930000, 39174000, 22110000, 39171000","['71242000', '79930000', '39174000', '22110000', '39171000']",True,2246833.0,2718667.0,2246833.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6444429,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=cXU%2FaXxOUdCmq21uxhbaVQ%3D%3D,2020-10-14T16:41:35.268+02:00,,2020/2205,"Concurso de proyectos con intervención de jurado para la contratación de la redacción del proyecto básico y de ejecución, estudio de seguridad y salud, estudio de gestión de residuos y proyectos complementarios de las obras de reforma y ampliación de la Casa Consistorial de Foios",PUB,2,Junta de Gobierno del Ayuntamiento de Foios,L01461265,P4612800E,,"71200000, 71221000","['71200000', '71221000']",True,77000.0,93170.0,77000.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6444830,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=RzNvQ4dHXZSXQV0WE7lYPw%3D%3D,2020-10-14T16:40:46.782+02:00,,23/T/20/SS/DG/A/0038,Servicio de las direcciones facultativas de la obra de implantación de hemodinamia en el hospital Doctor José Molina Orosa de Lanzarote.,PUB,2,Dirección General de Recursos Económicos del Servicio Canario de la Salud,A05003608,Q8555011I,,71000000,['71000000'],True,4953082.0,5299798.0,4953082.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6175155,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=tMMDg2%2FkjBMBPRBxZ4nJ%2Fg%3D%3D,2020-10-14T15:46:43.149+02:00,,2020004803,Redacción de proyecto adecuación de edificio para centro de respiro familiar,ADJ,2,Alcaldía del Ayuntamiento de San Bartolomé de Lanzarote,,P3501900I,,71000000,['71000000'],True,14100.0,15087.0,14100.0,7,8,2020-10-14,1,UTE SERVICIOS TÉCNICOS SAN BARTOLOME,U76366558
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6444420,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=TM9ZI5Tn0Xemq21uxhbaVQ%3D%3D,2020-10-14T15:16:02.673+02:00,,57/20 Bis,Servicios para la dirección facultativa y coordinación de seguridad y salud de la obra de reforma del antiguo colegio destinado a centro de ocio para personas mayores (centro para actividades de ocio y tiempo libre) de San Sebastián de los Reyes.,PUB,2,Junta de Gobierno del Ayuntamiento de San Sebastián de los Reyes,L01281343,P2813400E,,71311000,['71311000'],True,2520453.0,3049748.0,2520453.0,9,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6371613,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lmrtez4HBlUSugstABGr5A%3D%3D,2020-10-14T15:09:48.719+02:00,,20sesuA33,"Contratación de los servicios y suministros para las obras por la Administración y las operaciones de conservación de la red provincial de carreteras de la Diputación Provincial de Huelva, caminos provinciales y otros viarios. 34 lotes",PUB,2,Pleno de la Diputación Provincial de Huelva,L02000021,P2100000E,,"45111214, 50531000, 50230000, 45233141, 44100000, 45453100, 71621000","['45111214', '50531000', '50230000', '45233141', '44100000', '45453100', '71621000']",True,1070247934.0,2590000.0,214049587.0,1,,,,,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/6135050,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gFFrYVO2MWBvYnTkQN0%2FZA%3D%3D,2020-10-14T14:53:21.282+02:00,,1929/2020,"Contratación del servicio para la redacción del proyecto de obras (básico y de ejecución) e instalaciones, estudio de seguridad y salud, dirección facultativa y coordinación de seguridad y salud de la sede de los servicios sociales del Ayuntamiento de Carlet",ADJ,2,Junta de Gobierno del Ayuntamiento de Carlet,L01460850,P4608700C,,71000000,['71000000'],True,2431374.0,2941963.0,2431374.0,9,8,2020-10-13,14,"RAIZDE3, S.L.",B98989874
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/8284069,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2B707F8DDimMSugstABGr5A%3D%3D,2022-02-16T13:17:53.590+01:00,,18143/2021,"Servicio de arquitectura e ingenieria por equpo facultativo para la redacción de los proyectos y dirección de las obras, así cmo de los posibles modificados, para la construcción del centro de educación infantil y primaria (CEIP) Maestro Canós Sanmartín de Castelló de la Plana, financiado por la Generalitat Valenciana con cargo al programa EDIFICANT.",RES,2,Junta de Gobierno del Ayuntamiento de Castellón de la Plana,L01120402,P1204000B,30960640139824,71250000,['71250000'],True,20046748.0,24256565.0,20046748.0,1,8,2021-12-16,2,UTE MESTRE CANOS,
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/2307968,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=gxJ7nlgXtKiiEJrVRqloyA%3D%3D,2022-02-16T13:17:20.864+01:00,,1204/18,"Redacción de los proyectos básico y de ejecución, la dirección de obra, la dirección de ejecución de obra y la coordinación de seguridad y salud de las obras de construcción de una comisaría de policía local en Aranda de Duero",RES,2,Junta de Gobierno del Ayuntamiento de Aranda de Duero,L01090183,P0901800C,30280620048702,"71520000, 71221000","['71520000', '71221000']",True,8128746.0,9835783.0,8128746.0,9,8,2018-09-06,1,"BARRIO Y CAMENO ARQUITECTOS, S.L.",B09406042
agent1_sample,data\synthetic\agent1_sample\licitacionesPerfilesContratanteCompleto3_2024_sample.zip,sample.atom,https://contrataciondelestado.es/sindicacion/licitacionesPerfilContratante/9310747,entry,https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=ijF%2B43K9QEh7h85%2Fpmmsfw%3D%3D,2022-02-16T13:14:45.634+01:00,,2021F1430460,Contrato de servicios para la estudio de viabilidad de la conexión de la línea de alta velocidad Madrid – Sevilla con el corredor Córdoba – Jaén,PUB,2,Dirección General de Planificación y Evaluación de la Red Ferroviaria,,S2800159B,11454160189176,71311000,['71311000'],True,309400.0,374374.0,309400.0,1,,,,,
